SITE ID,SITE NAME,SUB REGION,CLASSIFICATION,CLASS,CONTRACTOR,REGIONAL SUPERVISOR,SDM,Lat,Long,Other remarks,
608102,Jinja Central Market,Mukono ,Rural,Silver-P3,Netis,Emmanuel Kafuko,William Bwire,0.4303805,33.21363965,,
607026,Botanical(Entebbe Zoo),Kampala West ,Urban,Silver-P3,Camusat,Christopher Alituha,Faridah Nantege,0.05621,32.4806,,
607225,Kawempe Lugoba,Kampala North,Urban,Silver-P3,I-Engineering,Joash Lubwama,Allan Kavuma,0.38626616,32.55232911,,
607221,Kawempe ,Kampala North,Urban,Silver-P3,I-Engineering,Joash Lubwama,Allan Kavuma,0.37919755,32.55746602,,
607488,Muyenga _ 2,Kampala South ,Urban,Silver-P3,Netis,Salim Kinene,William Bwire,0.300503333,32.61756667,,
607197,Kasenyi Landing Site,Kampala West ,Urban,Silver-P3,Camusat,Christopher Alituha,Faridah Nantege,0.060875,32.52263833,,
607179,Kampala Serena Hotel,Kampala East  ,Urban,Silver-P3,Netis,Benbridge Mulongo,William Bwire,0.318013333,32.58582833,,
607362,Lake Victoria Serena Hotel (Kigo),Kampala South ,Urban,Silver-P3,Netis,Salim Kinene,William Bwire,0.206986667,32.58229667,,
607005,Acacia Mall,Kampala East  ,Urban,Silver-P3,Netis,Benbridge Mulongo,William Bwire,0.338713333,32.586965,,
607324,Kololo Courts Hotel,Kampala East  ,Urban,Gold-P2,Netis,Benbridge Mulongo,William Bwire,0.3238895,32.5958543,,
607648,Victoria Mall,Kampala West ,Urban,Silver-P3,Camusat,Christopher Alituha,Faridah Nantege,0.066306667,32.47670833,,
607198,Kasokoso,Kampala South ,Urban,Silver-P3,Netis,Salim Kinene,William Bwire,0.336392539,32.65378593,,
607522,Nakivubo_Ham Shopping Grounds,Kampala North,Urban,Silver-P3,I-Engineering,Joash Lubwama,Allan Kavuma,0.31059,32.57361,,
607471,Mulago Hospital,Kampala East  ,Urban,Silver-P3,Netis,Benbridge Mulongo,William Bwire,0.338065,32.576055,,
607097,City Complex(Kiyembe Lane),Kampala South ,Urban,Silver-P3,Netis,Salim Kinene,William Bwire,0.312083333,32.57812333,,
607468,Mukwano Road,Kampala South ,Urban,Silver-P3,Netis,Salim Kinene,William Bwire,0.314508333,32.592415,,
607425,Masaka,Masaka ,Urban,Silver-P3,Camusat,M Patrick Kalibbala,Faridah Nantege,-0.34000731,31.73848569,,
607524,Nakiwogo,Kampala West ,Urban,Silver-P3,Camusat,Christopher Alituha,Faridah Nantege,0.073645,32.45732333,,
607004,Abaita Babiri,Kampala West ,Urban,Silver-P3,Camusat,Christopher Alituha,Faridah Nantege,0.094633333,32.50348333,,
607035,Bugonga,Kampala West ,Urban,Gold-P2,Camusat,Christopher Alituha,Faridah Nantege,0.052678333,32.46592667,,
607159,Kakiri,Mityana ,Urban,Gold-P2,Camusat,Patrick Kinyera,Faridah Nantege,0.40106165,32.39804203,,
607512,Nakasero Primary School,Kampala East  ,Urban,Gold-P2,Netis,Benbridge Mulongo,William Bwire,0.319266667,32.58341333,,
607108,Emka House,Kampala North,Urban,Silver-P3,I-Engineering,Joash Lubwama,Allan Kavuma,0.320709,32.5742534,,
607100,Clock Tower,Kampala South ,Urban,Silver-P3,Netis,Salim Kinene,William Bwire,0.307923333,32.57993667,,
607239,Kibuli,Kampala South ,Urban,Silver-P3,Netis,Salim Kinene,William Bwire,0.3102,32.59606,,
607116,Fairway Hotel,Kampala East  ,Urban,Silver-P3,Netis,Benbridge Mulongo,William Bwire,0.327398333,32.58438333,,
607096,Chicken House,Kampala North,Urban,Gold-P2,I-Engineering,Joash Lubwama,Allan Kavuma,0.3164,32.5692,,
607281,Kisenyi,Mityana ,Urban,Silver-P3,Camusat,Christopher Alituha,Faridah Nantege,0.30681401,32.56783815,,
607556,Namuwongo,Kampala South ,Urban,Silver-P3,Netis,Salim Kinene,William Bwire,0.311771667,32.60759,,
607638,Speke Apartments,Kampala East  ,Urban,Silver-P3,Netis,Salim Kinene,William Bwire,0.321095,32.5969833,,
607098,City High School,Kampala East  ,Urban,Silver-P3,Netis,Benbridge Mulongo,William Bwire,0.330921667,32.60162667,,
607325,Kololo Hospital,Kampala East  ,Urban,Silver-P3,Netis,Benbridge Mulongo,William Bwire,0.332091667,32.59045,,
607559,Nankulabye,Mityana ,Urban,Silver-P3,Camusat,Christopher Alituha,Faridah Nantege,0.3233232,32.5610875,,
607055,Bulange,Mityana ,Urban,Silver-P3,Camusat,Christopher Alituha,Faridah Nantege,0.31906534,32.55074345,,
607216,Katwe,Kampala South ,Urban,Silver-P3,Netis,Salim Kinene,William Bwire,0.297286667,32.57938167,,
607291,Kisugu,Kampala South ,Urban,Silver-P3,Netis,Salim Kinene,William Bwire,0.303916667,32.60381333,,
607501,Naguru Katali,Kampala East  ,Urban,Silver-P3,Netis,Benbridge Mulongo,William Bwire,0.3352381,32.6069982,,
607326,Kololo Secondary School,Kampala East  ,Urban,Silver-P3,Netis,Benbridge Mulongo,William Bwire,0.337461667,32.59835333,,
609314,Rugashari,Hoima  ,Rural,Silver-P3,Camusat,Stephen Rwabwogo,Faridah Nantege,1.048633333,30.84406,,
607201,Kasubi,Mityana ,Urban,Silver-P3,Camusat,Christopher Alituha,Faridah Nantege,0.32830718,32.55165474,,
607382,Lungujja,Mityana ,Urban,Silver-P3,Camusat,Patrick Kinyera,Faridah Nantege,0.31072469,32.54551748,,
607614,Rubaga,Mityana ,Urban,Silver-P3,Camusat,Christopher Alituha,Faridah Nantege,0.30041726,32.55396388,,
607568,Ndeeba,Mityana ,Urban,Silver-P3,Camusat,Christopher Alituha,Faridah Nantege,0.294025,32.56636667,,
607586,Nsambya Lukuli,Kampala South ,Urban,Silver-P3,Netis,Salim Kinene,William Bwire,0.293726667,32.59760167,,
607030,Bugolobi,Kampala South ,Urban,Gold-P2,Netis,Salim Kinene,William Bwire,0.314906667,32.62217333,,
607118,Fifth Street,Kampala South ,Urban,Silver-P3,Netis,Salim Kinene,William Bwire,0.3197011,32.6121507,,
607502,Naguru Police,Kampala East  ,Urban,Silver-P3,Netis,Benbridge Mulongo,William Bwire,0.3415945,32.6145323,,
607437,Mawanda Road,Kampala East  ,Urban,Silver-P3,Netis,Benbridge Mulongo,William Bwire,0.341896667,32.58423667,,
607472,Mulago Katale,Kampala North,Urban,Silver-P3,I-Engineering,Joash Lubwama,Allan Kavuma,0.345093333,32.57495667,,
607370,Lubya,Mityana ,Urban,Silver-P3,Camusat,Christopher Alituha,Faridah Nantege,0.33207526,32.53365876,,
607072,Busega,Mityana ,Urban,Silver-P3,Camusat,Christopher Alituha,Faridah Nantege,0.31145308,32.52722684,,
607242,Kibuye Primary School,Kampala South ,Urban,Silver-P3,Netis,Salim Kinene,William Bwire,0.283596667,32.58214333,,
607307,Kitintale,Kampala South ,Urban,Silver-P3,Netis,Salim Kinene,William Bwire,0.313745,32.633275,,
607599,Ntinda Sempagala,Kampala East  ,Urban,Silver-P3,Netis,Benbridge Mulongo,William Bwire,0.3699155,32.6293842,,
607049,Bukoto,Kampala East  ,Urban,Silver-P3,Netis,Benbridge Mulongo,William Bwire,0.3564407,32.5963704,,
607352,Kyebando,Luwero ,Urban,Silver-P3,Netis,Benbridge Mulongo,William Bwire,0.357671667,32.58132333,,
607228,Kawempe st Augustine,Kampala North,Urban,Silver-P3,I-Engineering,Joash Lubwama,Allan Kavuma,0.35631685,32.5654456,,
607561,Nansana,Mityana ,Urban,Silver-P3,Camusat,Patrick Kinyera,Faridah Nantege,0.35674,32.5326894,,
607185,Kansanga,Kampala South ,Urban,Silver-P3,Netis,Salim Kinene,William Bwire,0.28036,32.60779333,,
607040,Bukasa,Kampala South ,Urban,Gold-P2,Netis,Salim Kinene,William Bwire,0.290685,32.62497333,,
607485,Mutungo,Kampala South ,Urban,Silver-P3,Netis,Salim Kinene,William Bwire,0.313385,32.64664333,,
607174,Kalinabiri,Kampala East  ,Urban,Silver-P3,Netis,Benbridge Mulongo,William Bwire,0.36087,32.6152267,,
607276,Kisaasi,Luwero ,Urban,Silver-P3,Netis,Benbridge Mulongo,William Bwire,0.3706777,32.600348,,
607189,Kanyanya,Luwero ,Urban,Silver-P3,Netis,Benbridge Mulongo,William Bwire,0.371283333,32.584555,,
607666,Zana Kikoko,Kampala West ,Urban,Silver-P3,Camusat,Christopher Alituha,Faridah Nantege,0.25601524,32.55438011,,
607570,Ndejje,Kampala West ,Urban,Silver-P3,Camusat,Christopher Alituha,Faridah Nantege,0.24992776,32.5738396,,
607328,Konge,Kampala South ,Urban,Platinum-P1,Netis,Salim Kinene,William Bwire,0.267226667,32.60586667,,
607067,Bunga,Kampala South ,Urban,Silver-P3,Netis,Salim Kinene,William Bwire,0.272651667,32.62130333,,
607387,Luzira,Kampala South ,Urban,Silver-P3,Netis,Salim Kinene,William Bwire,0.298453333,32.65185,,
607079,Butabika,Kampala South ,Urban,Silver-P3,Netis,Salim Kinene,William Bwire,0.3171933,32.65681,,
607356,Kyengera,Kampala West ,Urban,Silver-P3,Camusat,M Patrick Kalibbala,Faridah Nantege,0.29716316,32.49559089,,
607528,Nalya,Kampala East  ,Urban,Silver-P3,Netis,Benbridge Mulongo,William Bwire,0.3608833,32.637035,,
607454,Mpererwe,Kampala North,Urban,Silver-P3,I-Engineering,Joash Lubwama,Allan Kavuma,0.38519504,32.57449927,,
607220,Kawempe,Kampala North,Urban,Silver-P3,I-Engineering,Joash Lubwama,Allan Kavuma,0.38066284,32.54927305,,
607476,Munyonyo,Kampala South ,Urban,Silver-P3,Netis,Salim Kinene,William Bwire,0.24399,32.62487667,,
607268,Kirinya,Kampala East  ,Urban,Silver-P3,Netis,Benbridge Mulongo,William Bwire,0.341753333,32.660935,,
607339,Kyaliwajala,Kampala East  ,Urban,Silver-P3,Netis,Benbridge Mulongo,William Bwire,0.3760766,32.6462792,,
607555,Namuwongo,Kampala South ,Urban,Gold-P2,Netis,Salim Kinene,William Bwire,0.311371667,32.60815167,,
607567,Natete,Mityana ,Urban,Silver-P3,Camusat,Christopher Alituha,Faridah Nantege,0.30100959,32.53492222,,
607351,Kyebando,Kampala North,Urban,P4,I-Engineering,Joash Lubwama,Allan Kavuma,0.35741295,32.58150385,,
607508,Najjera,Luwero ,Urban,Silver-P3,Netis,Benbridge Mulongo,William Bwire,0.3816917,32.626335,,
607477,Munyonyo Resort,Kampala South ,Urban,Silver-P3,Netis,Salim Kinene,William Bwire,0.237768333,32.62453833,,
607139,Jomai Kira Rd,Luwero ,Urban,Silver-P3,Netis,Benbridge Mulongo,William Bwire,0.416251329,32.63663806,,
607640,Steers ,Kampala South ,Urban,Silver-P3,Netis,Salim Kinene,William Bwire,0.312823333,32.58314667,,
607403,Magoba center,Kampala North,Urban,Silver-P3,I-Engineering,Joash Lubwama,Allan Kavuma,0.31210218,32.57614538,,
607384,Lutete Gayaza Rd,Luwero ,Urban,Gold-P2,Netis,Benbridge Mulongo,William Bwire,0.415928333,32.596555,,
607405,Makerere,Kampala North,Urban,Platinum-P1,I-Engineering,Joash Lubwama,Allan Kavuma,0.338771667,32.56482167,,
607655,Wandegeya Bombo,Luwero ,Urban,Gold-P2,Netis,Benbridge Mulongo,William Bwire,0.330971667,32.57378167,,
607574,New Taxi Park,Kampala North,Urban,Silver-P3,I-Engineering,Joash Lubwama,Allan Kavuma,0.3144881,32.5719051,,
607279,Kiseka Market,Kampala North,Urban,Silver-P3,I-Engineering,Joash Lubwama,Allan Kavuma,0.31911405,32.57261995,,
607563,Nansana Masitowa,Mityana ,Urban,P4,Camusat,Patrick Kinyera,Faridah Nantege,0.36844974,32.52286983,,
607643,Tata Building,Kampala East  ,Urban,Silver-P3,Netis,Salim Kinene,William Bwire,0.316515,32.59195833,,
607154,Kagoma,Kampala North,Urban,P4,I-Engineering,Joash Lubwama,Allan Kavuma,0.40248798,32.54244347,,
607560,Nansana,Mityana ,Urban,P4,Camusat,Patrick Kinyera,Faridah Nantege,0.3575106,32.5323102,,
607475,Munyonyo,Kampala South ,Urban,Silver-P3,Netis,Salim Kinene,William Bwire,0.244425,32.62225,,
607187,Kansanga (Diplomatic Zone),Kampala South ,Urban,P4,Netis,Salim Kinene,William Bwire,0.29355,32.60725167,,
607654,Wandegeya,Kampala North,Urban,Silver-P3,I-Engineering,Joash Lubwama,Allan Kavuma,0.331405,32.574285,,
607529,Namasuba,Kampala West ,Urban,Gold-P2,Camusat,Christopher Alituha,Faridah Nantege,0.271716667,32.57153167,,
607331,Ku Birri,Kampala North,Urban,Silver-P3,I-Engineering,Joash Lubwama,Allan Kavuma,0.3420057,32.5707773,,
607090,Bwaise,Kampala North,Urban,Silver-P3,I-Engineering,Joash Lubwama,Allan Kavuma,0.35080917,32.56326706,,
607543,Namirembe Hill,Mityana ,Urban,Silver-P3,Camusat,Christopher Alituha,Faridah Nantege,0.31268338,32.55978942,,
607296,Kitala,Kampala West ,Urban,P4,Camusat,Christopher Alituha,Faridah Nantege,0.110428333,32.52223333,,
607642,Tandem Hotel,Kampala South ,Urban,Silver-P3,Netis,Salim Kinene,William Bwire,0.288556667,32.577605,,
607233,Kazo,Kampala North,Urban,P4,I-Engineering,Joash Lubwama,Allan Kavuma,0.35603448,32.55603761,,
607173,Kalinabili,Kampala East  ,Urban,Gold-P2,Netis,Benbridge Mulongo,William Bwire,0.360905,32.6145,,
607180,Kamwokya,Kampala East  ,Urban,P4,Netis,Benbridge Mulongo,William Bwire,0.3411,32.58542333,,
607032,Bugolobi (MSC2 Kataza),Kampala South ,Urban,Silver-P3,Netis,Salim Kinene,William Bwire,0.322758333,32.61789667,,
607315,Kiwatule,Fort Portal   ,Urban,Gold-P2,Netis,Benbridge Mulongo,William Bwire,0.3636289,32.6258627,,
607222,Kawempe Hill,Kampala North,Urban,Gold-P2,I-Engineering,Joash Lubwama,Allan Kavuma,0.38067141,32.54944146,,
607267,Kireka Town,Kampala East  ,Urban,Silver-P3,Netis,Benbridge Mulongo,William Bwire,0.344766667,32.64734,,
607300,Kitebi,Kampala West ,Urban,Silver-P3,Camusat,Christopher Alituha,Faridah Nantege,0.28197295,32.54632362,,
607641,Sure House/Case Medical Centre,Kampala North,Urban,P4,I-Engineering,Joash Lubwama,Allan Kavuma,0.3246436,32.5753926,,
607303,Kitende,Kampala West ,Urban,P4,Camusat,Christopher Alituha,Faridah Nantege,0.193881667,32.53908167,,
607057,Bulenga,Mityana ,Urban,Silver-P3,Camusat,Patrick Kinyera,Faridah Nantege,0.32025577,32.50427664,,
607193,Kasana,Luwero ,Urban,Silver-P3,I-Engineering,Robert Otim,Allan Kavuma,0.8365,32.49666,,
607208,Katende,Kampala West ,Urban,Silver-P3,Camusat,Christopher Alituha,Faridah Nantege,0.2513766,32.3756598,,
607410,Makerere SDA,Kampala North,Urban,Silver-P3,I-Engineering,Joash Lubwama,Allan Kavuma,0.325061,32.5704,,
607223,Kawempe Kisowera,Kampala North,Urban,Silver-P3,I-Engineering,Joash Lubwama,Allan Kavuma,0.37766808,32.56413077,,
607456,Mpigi,Kampala West ,Urban,Gold-P2,Camusat,M Patrick Kalibbala,Faridah Nantege,0.2235482,32.3300137,,
607453,Mpambire,Kampala West ,Urban,Silver-P3,Camusat,M Patrick Kalibbala,Faridah Nantege,0.1931256,32.3012796,,
607289,Kisubi,Kampala West ,Urban,P4,Camusat,Christopher Alituha,Faridah Nantege,0.119623333,32.53358167,,
607294,Kiswa,Kampala South ,Urban,Silver-P3,Netis,Salim Kinene,William Bwire,0.3225367,32.6115333,,
607420,Malcomx,Kampala East  ,Urban,Gold-P2,Netis,Benbridge Mulongo,William Bwire,0.3358533,32.5992501,,
609265,Nakawala,Fort Portal   ,Urban,Silver-P3,Camusat,Stephen Rwabwogo,Faridah Nantege,0.359821667,31.18927333,,
607404,Mairikiti,Kampala North,Urban,Silver-P3,I-Engineering,Robert Otim,Allan Kavuma,1.25225196,32.72104978,,
607462,Mukono,Mukono ,Urban,Silver-P3,Netis,Samuel Naseke,William Bwire,0.359499967,32.74732403,,
607401,Mackenzie Vale,Kampala East  ,Urban,Gold-P2,Netis,Benbridge Mulongo,William Bwire,0.340045,32.59424,,
607065,Bunamwaya,Kampala West ,Urban,P4,Camusat,Christopher Alituha,Faridah Nantege,0.26253722,32.54654299,,
607566,Nasuuti,Mukono ,Urban,Silver-P3,Netis,Samuel Naseke,William Bwire,0.363819583,32.75660423,,
607400,Mabua Road,Kampala East  ,Urban,P4,Netis,Benbridge Mulongo,William Bwire,0.33214,32.59072167,,
607301,Kitega,Mukono ,Urban,Silver-P3,Netis,Samuel Naseke,William Bwire,0.351098167,32.75921932,,
607652,Wakiso,Mityana ,Urban,Silver-P3,Camusat,Patrick Kinyera,Faridah Nantege,0.40161545,32.48211067,,
607293,Kisugu Muyenga,Kampala South ,Urban,Silver-P3,Netis,Salim Kinene,William Bwire,0.302655,32.60845333,,
607304,Kitende,Kampala West ,Urban,Silver-P3,Camusat,Christopher Alituha,Faridah Nantege,0.190585,32.538045,,
607526,Nalukolongo/Kyanja,Luwero ,Urban,Gold-P2,Netis,Benbridge Mulongo,William Bwire,0.38929118,32.59862359,,
607534,Namataba,Mukono ,Urban,Silver-P3,Netis,Samuel Naseke,William Bwire,0.365435,32.84358667,,
607372,Lugazi,Mukono ,Urban,Silver-P3,Netis,Samuel Naseke,William Bwire,0.370986667,32.94552833,,
608173,Mabira,Mukono ,Urban,Silver-P3,Netis,Samuel Naseke,William Bwire,0.398565,33.027345,,
607188,Kansanga Kiwafu,Kampala South ,Urban,P4,Netis,Salim Kinene,William Bwire,0.28519,32.617785,,
607598,Ntinda PS,Kampala East  ,Urban,P4,Netis,Benbridge Mulongo,William Bwire,0.3521636,32.6168909,,
607167,Kalagi,Luwero ,Urban,Silver-P3,Netis,Samuel Naseke,William Bwire,0.5014233,32.735515,,
607520,Nakifuma,Luwero ,Urban,Silver-P3,Netis,Samuel Naseke,William Bwire,0.58467,32.8081467,,
607130,Ggaba,Kampala South ,Urban,Silver-P3,Netis,Salim Kinene,William Bwire,0.255641667,32.63376667,,
607269,Kirinya,Kampala East  ,Urban,Silver-P3,Netis,Benbridge Mulongo,William Bwire,0.340853333,32.66186333,,
607585,Nsambya Kevina,Kampala South ,Urban,P4,Netis,Salim Kinene,William Bwire,0.295276667,32.58484667,,
607594,Nsimbiziwome,Kampala East  ,Urban,P4,Netis,Benbridge Mulongo,William Bwire,0.3578767,32.6084517,,
607142,Kabimbiri,Luwero ,Urban,Silver-P3,Netis,Samuel Naseke,William Bwire,0.648715,32.8493163,,
608246,Nazigo,Luwero ,Urban,Silver-P3,Netis,Samuel Naseke,William Bwire,0.6527665,32.9920552,,
608281,Wakikoola,Luwero ,Urban,Silver-P3,Netis,Samuel Naseke,William Bwire,0.526905,33.08786833,,
607523,Nakiwogo,Kampala West ,Urban,P4,Camusat,Christopher Alituha,Faridah Nantege,0.075788333,32.45449833,,
607113,Entebbe Manyago,Kampala West ,Urban,Silver-P3,Camusat,Christopher Alituha,Faridah Nantege,0.06164606,32.47232603,,
607588,Nsamizi Entebbe,Kampala West ,Urban,P4,Camusat,Christopher Alituha,Faridah Nantege,0.069065,32.46164167,,
607060,Buloba,Mityana ,Urban,Silver-P3,Camusat,Patrick Kinyera,Faridah Nantege,0.33616277,32.49803374,,
607086,Buyala,Mityana ,Urban,Silver-P3,Camusat,Patrick Kinyera,Faridah Nantege,0.33215998,32.41094079,,
607379,Lulumbu,Mityana ,Urban,Silver-P3,Camusat,Patrick Kinyera,Faridah Nantege,0.34276405,32.32949708,,
607218,Kawanga,Mityana ,Urban,Silver-P3,Camusat,Patrick Kinyera,Faridah Nantege,0.3724949,32.2508867,,
607596,Ntinda,Kampala East  ,Urban,Silver-P3,Netis,Benbridge Mulongo,William Bwire,0.3572842,32.6168512,,
607151,Kadic,Kampala East  ,Urban,P4,Netis,Benbridge Mulongo,William Bwire,0.349636667,32.60395833,,
607251,Kikoni,Kampala North,Urban,P4,I-Engineering,Joash Lubwama,Allan Kavuma,0.333981,32.558068,,
607348,Kyankowe,Mityana ,Urban,Gold-P2,Camusat,Patrick Kinyera,Faridah Nantege,0.388616,32.1491942,,
607375,Lugogo,Kampala South ,Urban,Gold-P2,Netis,Salim Kinene,William Bwire,0.32177,32.6047183,,
607386,Luwube,Luwero ,Urban,Gold-P2,I-Engineering,Robert Otim,Allan Kavuma,0.764276013,32.55278913,,
607318,Kiweebya,Mityana ,Urban,Silver-P3,Camusat,Patrick Kinyera,Faridah Nantege,0.3886675,32.0923363,,
607489,Myanzi,Mityana ,Urban,P4,Camusat,Patrick Kinyera,Faridah Nantege,0.4403767,31.8941217,,
607047,Bukomero,Hoima  ,Urban,Silver-P3,Camusat,Patrick Kinyera,Faridah Nantege,0.66369,32.03468167,,
607545,Namuganga,Mityana ,Urban,Silver-P3,Camusat,Patrick Kinyera,Faridah Nantege,0.47071,31.7722183,,
607243,Kiganda,Mityana ,Urban,Silver-P3,Camusat,Patrick Kinyera,Faridah Nantege,0.4491233,31.6708217,,
609116,Kalonga,Mityana ,Urban,Silver-P3,Camusat,Patrick Kinyera,Faridah Nantege,0.477486667,31.58596167,,
609193,Kiwumulo,Mityana ,Urban,Silver-P3,Camusat,Patrick Kinyera,Faridah Nantege,0.506566667,31.51849167,,
607029,Bugema,Luwero ,Urban,Gold-P2,Netis,Benbridge Mulongo,William Bwire,0.568831667,32.65698333,,
607448,Mityana_Alt,Mityana ,Urban,Gold-P2,Camusat,Patrick Kinyera,Faridah Nantege,0.4020292,32.0468197,,
607538,Namayumba,Mityana ,Urban,P4,Camusat,Patrick Kinyera,Faridah Nantege,0.482153,32.2929677,,
609258,Mutambwa,Mityana ,Urban,Silver-P3,Camusat,Patrick Kinyera,Faridah Nantege,0.5216399,31.4664501,,
607647,UN Entebbe Base,Kampala West ,Urban,P4,Camusat,Christopher Alituha,Faridah Nantege,0.035416667,32.45495833,,
607135,Hotel Triangle,Kampala East  ,Urban,P4,Netis,Salim Kinene,William Bwire,0.317266667,32.576775,,
607021,Biwanga,Mityana ,Urban,Silver-P3,Camusat,Patrick Kinyera,Faridah Nantege,0.534416667,31.34500333,,
607244,Kigo,Kampala South ,Urban,P4,Netis,Salim Kinene,William Bwire,0.208823333,32.57840167,,
609221,Lusalira,Mityana ,Urban,Silver-P3,Camusat,Patrick Kinyera,Faridah Nantege,0.518596667,31.30505833,,
609261,Nabingoola,Fort Portal   ,Urban,Silver-P3,Camusat,Stephen Rwabwogo,Faridah Nantege,0.483443333,31.18417,,
607125,Garuga,Kampala West ,Urban,P4,Camusat,Christopher Alituha,Faridah Nantege,0.044816667,32.55623167,,
607177,Kaluule,Luwero ,Urban,Silver-P3,I-Engineering,Robert Otim,Allan Kavuma,0.646755,32.53183167,,
607158,Kakinse,Luwero ,Urban,Silver-P3,I-Engineering,Robert Otim,Allan Kavuma,0.91883,32.469925,,
607337,Kyagwe Road,Kampala North,Urban,P4,I-Engineering,Joash Lubwama,Allan Kavuma,0.3173802,32.57274047,,
607649,Wabigalo,Kampala North,Urban,Silver-P3,I-Engineering,Robert Otim,Allan Kavuma,1.25099927,32.46143385,,
607344,Kyamukondo/Migyera,Lira ,Urban,Silver-P3,I-Engineering,Latima Musoke,Allan Kavuma,1.41576082,32.21825353,,
607521,Nakitoma,Lira ,Urban,Silver-P3,I-Engineering,Latima Musoke,Allan Kavuma,1.49834303,32.12759917,,
607178,Kamengo,Kampala West ,Urban,Silver-P3,Camusat,M Patrick Kalibbala,Faridah Nantege,0.1415983,32.2315867,,
607494,Nabusanke,Masaka ,Urban,Gold-P2,Camusat,M Patrick Kalibbala,Faridah Nantege,0.0235791,32.04548665,,
607539,Nambole Stadium,Kampala East  ,Urban,Silver-P3,Netis,Benbridge Mulongo,William Bwire,0.35192,32.66330167,,
607414,Makindye Kizungu,Kampala South ,Urban,Silver-P3,Netis,Salim Kinene,William Bwire,0.276025,32.59045667,,
607316,Kiwatule,Kampala East  ,Urban,Silver-P3,Netis,Benbridge Mulongo,William Bwire,0.36271,32.6257833,,
607023,Bombo,Luwero ,Urban,Silver-P3,Netis,Benbridge Mulongo,William Bwire,0.581476667,32.54299667,,
607572,Ndejje Lubugumu,Kampala South ,Urban,Silver-P3,Netis,Salim Kinene,William Bwire,0.226645,32.57565333,,
607261,Kira Secondary School St Thomas,Luwero ,Urban,Silver-P3,Netis,Benbridge Mulongo,William Bwire,0.394718333,32.63897167,,
607635,Social_Security_House,Kampala East  ,Urban,Silver-P3,Netis,Salim Kinene,William Bwire,0.3136217,32.588735,,
607552,Namungoona (Hoima Road),Mityana ,Urban,Silver-P3,Camusat,Patrick Kinyera,Faridah Nantege,0.33966017,32.5471112,,
607658,Watuba,Kampala North,Urban,Silver-P3,I-Engineering,Joash Lubwama,Allan Kavuma,0.42664342,32.53621788,,
607388,Luzira,Kampala South ,Urban,Silver-P3,Netis,Salim Kinene,William Bwire,0.3045266,32.6487717,,
607558,Nankulabye,Kampala North,Urban,Silver-P3,I-Engineering,Joash Lubwama,Allan Kavuma,0.3251317,32.561415,,
607663,Zana,Kampala West ,Urban,Silver-P3,Camusat,Christopher Alituha,Faridah Nantege,0.2550999,32.56440205,,
607048,Bukoto,Kampala East  ,Urban,Silver-P3,Netis,Benbridge Mulongo,William Bwire,0.344033333,32.60231,,
607587,Nsambya Railway,Kampala South ,Urban,Gold-P2,Netis,Salim Kinene,William Bwire,0.302925,32.58619667,,
607495,Nabweru,Mityana ,Urban,Silver-P3,Camusat,Patrick Kinyera,Faridah Nantege,0.3593574,32.5467456,,
607238,Kibuli,Kampala South ,Urban,Silver-P3,Netis,Salim Kinene,William Bwire,0.308051667,32.59775167,,
607240,Kibuli Police,Kampala South ,Urban,Silver-P3,Netis,Salim Kinene,William Bwire,0.307781667,32.59209,,
607444,Mbuya,Kampala South ,Urban,Silver-P3,Netis,Salim Kinene,William Bwire,0.33269,32.63078667,,
607264,Kireka Kamuli,Kampala East  ,Urban,Silver-P3,Netis,Benbridge Mulongo,William Bwire,0.354635,32.64884,,
607365,Lubaga Miracle Center,Mityana ,Urban,Silver-P3,Camusat,Christopher Alituha,Faridah Nantege,0.30295284,32.56187402,,
